yeast_id,complementing_human_id,noncomplementing_human_id,complement_sim,noncomplement_sim,complement_higher,method,num_paralogs,embedding_filename,model,layer_config,similarity_method,similarity_filename,input_file,layer_config_parsed,model_parsed,embedding_type,similarities_method,similarity_method_parsed
P04801,P26639,A2RTX5,0.5369127516778524,0.4733009708737864,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P05453,Q8IYD1,P15170,0.4088952654232424,0.3851744186046512,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07263,P12081,P49590,0.4556962025316455,0.4061930783242258,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07283,O15305,Q92871,0.5686274509803921,0.5381679389312977,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07807,P00374,Q86XF0,0.2922374429223744,0.2831858407079646,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P09938,Q7LG56,P31350,0.568922305764411,0.5823095823095823,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P11353,Q9LR75,Q93Z96,0.425,0.1875,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P14742,O94808,Q06210,0.5554016620498615,0.5402455661664393,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P15496,Q13907,Q9BXS1,0.4123711340206185,0.3230240549828179,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P25342,Q9UH03,Q8IYM1,0.3950276243093922,0.3928571428571428,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P32337,O00410,O60518,0.2874779541446208,0.2773972602739726,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P38221,O95674,Q92903,0.3376344086021505,0.3484536082474226,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P38523,Q9HAV7,Q8TAA5,0.3361702127659574,0.2622950819672131,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40303,O14818,Q8TAA3,0.5708661417322834,0.5325670498084292,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40518,Q9BPX5,O15511,0.28125,0.2631578947368421,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40857,Q6Y1H2,B0YJ81,0.2862453531598513,0.2550335570469799,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P53039,Q969M3,Q8N8F6,0.3272727272727272,0.3137931034482759,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P53378,Q9NRH3,P23258,0.3866943866943867,0.3804573804573805,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P54839,Q01581,P54868,0.4035714285714286,0.4091778202676864,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
Q07478,Q13838,O00148,0.6169265033407573,0.6057906458797327,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
Q99190,Q9NZ01,Q5HYJ1,0.2759643916913946,0.2532637075718015,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,esm2_t33_650M_UR50D,last_1,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P00817,Q15181,Q9H2U2,0.9983558058738708,0.9931164383888244,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P04801,P26639,A2RTX5,0.9986565113067628,0.9959851503372192,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P05453,Q8IYD1,P15170,0.986333429813385,0.98521488904953,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P07263,P12081,P49590,0.9896994829177856,0.9898294806480408,FALSE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P07283,O15305,Q92871,0.995916783809662,0.9958564043045044,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P07807,P00374,Q86XF0,0.9869979619979858,0.9886206984519958,FALSE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P09938,Q7LG56,P31350,0.9914198517799376,0.9928714036941528,FALSE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P11353,Q9LR75,Q93Z96,0.973499834537506,0.9732782244682312,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P14742,O94808,Q06210,0.9980396628379822,0.9984304308891296,FALSE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P15496,Q13907,Q9BXS1,0.9824301600456238,0.9859018325805664,FALSE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P25342,Q9UH03,Q8IYM1,0.9967411160469056,0.9959970116615297,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P32337,O00410,O60518,0.9949827194213868,0.9960364699363708,FALSE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P38221,O95674,Q92903,0.9937740564346312,0.9931046366691588,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P38523,Q9HAV7,Q8TAA5,0.9924725890159608,0.982296347618103,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P40303,O14818,Q8TAA3,0.9987176060676576,0.998458206653595,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P40518,Q9BPX5,O15511,0.9973203539848328,0.9965881109237672,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P40857,Q6Y1H2,B0YJ81,0.9935100078582764,0.9844415187835692,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P53039,Q969M3,Q8N8F6,0.994028091430664,0.9938667416572572,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P53378,Q9NRH3,P23258,0.9811883568763732,0.9798813462257384,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P54839,Q01581,P54868,0.996900200843811,0.9967933893203736,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
Q07478,Q13838,O00148,0.9976195693016052,0.9973551034927368,TRUE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
Q99190,Q9NZ01,Q5HYJ1,0.974233090877533,0.9893361330032348,FALSE,Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings,similarities_cosine,cosine
P00817,Q15181,Q9H2U2,0.99661386013031,0.985589861869812,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P04801,P26639,A2RTX5,0.9983993768692015,0.9948395490646362,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P05453,Q8IYD1,P15170,0.9814999103546144,0.9815930128097534,FALSE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P07263,P12081,P49590,0.985573410987854,0.9853696227073668,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P07283,O15305,Q92871,0.993628740310669,0.9924654364585876,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P07807,P00374,Q86XF0,0.9820560812950134,0.983457624912262,FALSE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P09938,Q7LG56,P31350,0.98995208740234375,0.988753080368042,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P11353,Q9LR75,Q93Z96,0.9671860933303832,0.9719457626342772,FALSE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P14742,O94808,Q06210,0.99835801124572765,0.9987971782684326,FALSE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P15496,Q13907,Q9BXS1,0.9847315549850464,0.9864158630371094,FALSE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P25342,Q9UH03,Q8IYM1,0.993617832660675,0.993468165397644,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P32337,O00410,O60518,0.9936851263046264,0.9947197437286376,FALSE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P38221,O95674,Q92903,0.9901440739631652,0.9888757467269896,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P38523,Q9HAV7,Q8TAA5,0.990450084209442,0.9790520071983336,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P40303,O14818,Q8TAA3,0.9977180361747742,0.997405171394348,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P40518,Q9BPX5,O15511,0.9970687627792358,0.996151089668274,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P40857,Q6Y1H2,B0YJ81,0.990516483783722,0.9824901223182678,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P53039,Q969M3,Q8N8F6,0.9945471286773682,0.9940932393074036,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
P53378,Q9NRH3,P23258,0.9806056618690492,0.9790817499160768,TRUE,SWE Embeddings,2,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,esm2_t33_650M_UR50D,last_4,cosine,small.fasta.last_4.esm2_t33_650M_UR50D.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,esm2_t33_650M_UR50D,sequence_embeddings_swe,similarities_cosine,cosine
